datetime,open,high,low,close
2019-01-10T17:00:00,1288.97,1289.17,1287.44,1287.85
2019-01-10T18:00:00,1287.85,1288.65,1286.37,1287.71
2019-01-10T19:00:00,1287.71,1287.8,1286.6,1287.41
2019-01-10T20:00:00,1287.41,1287.44,1286.03,1286.19
2019-01-10T21:00:00,1286.19,1286.67,1286.05,1286.35
2019-01-10T22:00:00,1286.35,1286.35,1285.5,1285.5
2019-01-10T23:00:00,1285.5,1287.96,1285.5,1287.87
2019-01-11T00:00:00,1287.87,1288.57,1287.46,1287.84
2019-01-11T01:00:00,1287.84,1290.12,1287.82,1289.75
2019-01-11T02:00:00,1289.75,1291.26,1289.27,1290.96
2019-01-11T03:00:00,1290.96,1291.61,1290.72,1291.23
2019-01-11T04:00:00,1291.23,1292.83,1291.03,1292.7
2019-01-11T05:00:00,1292.7,1294.22,1292.4,1293.86
2019-01-11T06:00:00,1293.86,1294.36,1291.63,1293
2019-01-11T07:00:00,1293,1294.51,1292.81,1293.56
2019-01-11T08:00:00,1293.56,1295.06,1292.11,1292.83
2019-01-11T09:00:00,1292.83,1293.49,1291.96,1292.15
2019-01-11T10:00:00,1292.15,1293.57,1291.96,1293.07
2019-01-11T11:00:00,1293.07,1293.1,1291.11,1291.4
2019-01-11T12:00:00,1291.4,1293.4,1291.24,1291.91
2019-01-11T13:00:00,1291.91,1293.13,1291.05,1292.3
2019-01-11T14:00:00,1292.3,1292.43,1286.86,1288.42
2019-01-11T15:00:00,1288.42,1291.06,1288.28,1290.16
2019-01-11T16:00:00,1290.16,1290.36,1288.95,1289.3
2019-01-11T17:00:00,1289.3,1290.81,1289.17,1290.09
2019-01-11T18:00:00,1290.09,1290.24,1288.09,1288.51
2019-01-11T19:00:00,1288.51,1288.78,1287.66,1288
2019-01-11T20:00:00,1288,1288.4,1287.06,1288.23
2019-01-11T21:00:00,1288.23,1288.35,1287.54,1287.57
2019-01-13T22:00:00,1287.57,1287.57,1287.09,1287.34
2019-01-13T23:00:00,1287.34,1288.5,1287.19,1288.02
2019-01-14T00:00:00,1288.02,1289.61,1287.86,1289.02
2019-01-14T01:00:00,1289.02,1292.6,1288.7,1292.23
2019-01-14T02:00:00,1292.23,1292.43,1290.16,1290.18
2019-01-14T03:00:00,1290.18,1291.44,1290.14,1290.87
2019-01-14T04:00:00,1290.87,1291.22,1290.09,1290.4
2019-01-14T05:00:00,1290.4,1292.06,1290.12,1291.72
2019-01-14T06:00:00,1291.72,1292.45,1290.42,1291.29
2019-01-14T07:00:00,1291.29,1293.34,1290.15,1293.05
2019-01-14T08:00:00,1293.05,1294.03,1291.94,1293.6
2019-01-14T09:00:00,1293.6,1294.44,1293.03,1293.73
2019-01-14T10:00:00,1293.73,1295.52,1293.56,1295.09
2019-01-14T11:00:00,1295.09,1295.79,1294.09,1295.51
2019-01-14T12:00:00,1295.51,1295.51,1293.25,1295.17
2019-01-14T13:00:00,1295.17,1295.64,1288.33,1289.73
2019-01-14T14:00:00,1289.73,1293.02,1289.45,1292.09
2019-01-14T15:00:00,1292.09,1292.79,1289.87,1290.36
2019-01-14T16:00:00,1290.36,1290.7,1289.22,1290.5
2019-01-14T17:00:00,1290.5,1292.01,1290.05,1291.6
2019-01-14T18:00:00,1291.6,1291.92,1290.6,1291.5
2019-01-14T19:00:00,1291.5,1292.22,1290.96,1291.78
2019-01-14T20:00:00,1291.78,1291.83,1290.91,1291.45
2019-01-14T21:00:00,1291.45,1291.88,1290.89,1290.89
2019-01-14T22:00:00,1290.89,1290.89,1290.63,1290.63
2019-01-14T23:00:00,1290.63,1292.46,1290.63,1291.42
2019-01-15T00:00:00,1291.42,1291.63,1290.28,1291.12
2019-01-15T01:00:00,1291.12,1293.27,1290.84,1292.91
2019-01-15T02:00:00,1292.91,1293.27,1291.95,1292.51
2019-01-15T03:00:00,1292.51,1292.58,1291.12,1291.23
2019-01-15T04:00:00,1291.23,1291.53,1290.96,1291.14
2019-01-15T05:00:00,1291.14,1291.44,1290.08,1291.2
2019-01-15T06:00:00,1291.2,1291.21,1289.77,1290.61
2019-01-15T07:00:00,1290.61,1291.15,1289.26,1289.5
2019-01-15T08:00:00,1289.5,1289.66,1287.15,1288.8
2019-01-15T09:00:00,1288.8,1289.46,1287.44,1288.62
2019-01-15T10:00:00,1288.62,1289.43,1288.32,1288.94
2019-01-15T11:00:00,1288.94,1291.22,1288.83,1291.06
2019-01-15T12:00:00,1291.06,1291.98,1290.38,1290.74
2019-01-15T13:00:00,1290.74,1293.22,1288.23,1292.92
2019-01-15T14:00:00,1292.92,1294.53,1291.98,1294.32
2019-01-15T15:00:00,1294.32,1294.55,1290.55,1291.06
2019-01-15T16:00:00,1291.06,1291.06,1287.6,1287.81
2019-01-15T17:00:00,1287.81,1289.01,1286.61,1287.89
2019-01-15T18:00:00,1287.89,1288.65,1286.99,1288.6
2019-01-15T19:00:00,1288.6,1290.44,1288.3,1290.2
2019-01-15T20:00:00,1290.2,1290.73,1288.81,1288.93
2019-01-15T21:00:00,1288.93,1289.37,1288.81,1288.84
2019-01-15T22:00:00,1288.84,1288.84,1288.28,1288.28
2019-01-15T23:00:00,1288.28,1289.8,1288.28,1289.5
2019-01-16T00:00:00,1289.5,1290.79,1289.39,1290.58
2019-01-16T01:00:00,1290.58,1291.07,1288.99,1289.11
2019-01-16T02:00:00,1289.11,1290.03,1288.95,1289.44
2019-01-16T03:00:00,1289.44,1289.5,1288.24,1288.69
2019-01-16T04:00:00,1288.69,1289.72,1288.69,1289.53
2019-01-16T05:00:00,1289.53,1291.84,1289.43,1291.56
2019-01-16T06:00:00,1291.56,1292.61,1290.78,1290.91
2019-01-16T07:00:00,1290.91,1291.97,1289.28,1289.63
2019-01-16T08:00:00,1289.63,1291.6,1289.61,1290.71
2019-01-16T09:00:00,1290.71,1290.72,1289.34,1289.76
2019-01-16T10:00:00,1289.76,1290.19,1289.04,1289.29
2019-01-16T11:00:00,1289.29,1289.5,1288.3,1288.62
2019-01-16T12:00:00,1288.62,1289.55,1287.78,1288.75
2019-01-16T13:00:00,1288.75,1290.74,1288.75,1290.05
2019-01-16T14:00:00,1290.05,1292.44,1290.05,1292.4
2019-01-16T15:00:00,1292.4,1294.88,1292.11,1292.87
2019-01-16T16:00:00,1292.87,1294.84,1292.84,1294.56
2019-01-16T17:00:00,1294.56,1294.85,1293.29,1293.68
2019-01-16T18:00:00,1293.68,1293.98,1292.7,1293.32
2019-01-16T19:00:00,1293.32,1293.77,1292.11,1293.08
2019-01-16T20:00:00,1293.08,1293.63,1292.4,1293
2019-01-16T21:00:00,1293,1293.66,1292.9,1293.04
2019-01-16T22:00:00,1293.04,1293.04,1292.43,1292.43
2019-01-16T23:00:00,1292.43,1294.11,1292.43,1292.9
2019-01-17T00:00:00,1292.9,1293.88,1292.81,1293.86
2019-01-17T01:00:00,1293.86,1294.89,1293.84,1294.66
2019-01-17T02:00:00,1294.66,1295.3,1293.14,1293.26
2019-01-17T03:00:00,1293.26,1293.35,1291.86,1292.39
2019-01-17T04:00:00,1292.39,1292.46,1291.23,1291.37
2019-01-17T05:00:00,1291.37,1292.57,1291.26,1292.54
2019-01-17T06:00:00,1292.54,1293.04,1291.88,1292.51
2019-01-17T07:00:00,1292.51,1292.83,1291.23,1292.8
2019-01-17T08:00:00,1292.8,1294.91,1292.14,1293.88
2019-01-17T09:00:00,1293.88,1294.55,1293.41,1294.1
2019-01-17T10:00:00,1294.1,1294.37,1293.57,1294.17
2019-01-17T11:00:00,1294.17,1294.93,1293.74,1293.94
2019-01-17T12:00:00,1293.94,1294.41,1293.5,1293.74
2019-01-17T13:00:00,1293.74,1293.94,1289.51,1291.44
2019-01-17T14:00:00,1291.44,1292.04,1289.77,1290.58
2019-01-17T15:00:00,1290.58,1291.36,1288.62,1290.32
2019-01-17T16:00:00,1290.32,1292.43,1290.27,1291.47
2019-01-17T17:00:00,1291.47,1292.12,1291.04,1291.87
2019-01-17T18:00:00,1291.87,1293.01,1291.69,1292.19
2019-01-17T19:00:00,1292.19,1293.15,1289.45,1290.67
2019-01-17T20:00:00,1290.67,1292.4,1290.53,1291.7
2019-01-17T21:00:00,1291.7,1292.12,1291.59,1291.82
2019-01-17T22:00:00,1291.82,1291.82,1291.05,1291.05
2019-01-17T23:00:00,1291.05,1292.4,1291.05,1292.22
2019-01-18T00:00:00,1292.22,1292.34,1290.42,1290.99
2019-01-18T01:00:00,1290.99,1291.89,1290.42,1290.77
2019-01-18T02:00:00,1290.77,1291.66,1290.27,1291.25
2019-01-18T03:00:00,1291.25,1292.3,1291.23,1291.64
2019-01-18T04:00:00,1291.64,1292.05,1291.49,1291.85
2019-01-18T05:00:00,1291.85,1291.93,1290.77,1291.05
2019-01-18T06:00:00,1291.05,1292.1,1290.76,1291.96
2019-01-18T07:00:00,1291.96,1292.07,1289.77,1289.98
2019-01-18T08:00:00,1289.98,1290.08,1287.62,1288.55
2019-01-18T09:00:00,1288.55,1288.64,1283.52,1284.98
2019-01-18T10:00:00,1284.98,1285.86,1284.88,1285.82
2019-01-18T11:00:00,1285.82,1286.02,1284.69,1284.71
2019-01-18T12:00:00,1284.71,1286.44,1284.47,1285.86
2019-01-18T13:00:00,1285.86,1285.86,1281.13,1283.13
2019-01-18T14:00:00,1283.13,1283.7,1281.68,1283.09
2019-01-18T15:00:00,1283.09,1285.37,1282.19,1283.22
2019-01-18T16:00:00,1283.22,1284.37,1281.85,1282.41
2019-01-18T17:00:00,1282.41,1283.25,1282.17,1282.49
2019-01-18T18:00:00,1282.49,1283.39,1282.19,1282.3
2019-01-18T19:00:00,1282.3,1282.88,1281.86,1281.95
2019-01-18T20:00:00,1281.95,1282.19,1280.53,1280.6
2019-01-18T21:00:00,1280.6,1281.42,1280.58,1281.16
2019-01-20T22:00:00,1281.16,1281.39,1280.79,1280.99
2019-01-20T23:00:00,1280.99,1283.16,1280.94,1282.49
2019-01-21T00:00:00,1282.49,1283.44,1282.44,1283.34
2019-01-21T01:00:00,1283.34,1283.43,1282.24,1282.81
2019-01-21T02:00:00,1282.81,1283.09,1282.42,1282.63
2019-01-21T03:00:00,1282.63,1282.79,1281.48,1281.7
2019-01-21T04:00:00,1281.7,1282.03,1281.16,1281.29
2019-01-21T05:00:00,1281.29,1281.58,1280.98,1281.4
2019-01-21T06:00:00,1281.4,1283.04,1281.3,1282.86
2019-01-21T07:00:00,1282.86,1283.37,1282.12,1282.36
2019-01-21T08:00:00,1282.36,1282.57,1277.89,1279.01
2019-01-21T09:00:00,1279.01,1279.1,1277.58,1278.31
2019-01-21T10:00:00,1278.31,1279.12,1277.43,1278.87
2019-01-21T11:00:00,1278.87,1279.31,1278.2,1278.22
2019-01-21T12:00:00,1278.22,1278.77,1276.64,1277.6
2019-01-21T13:00:00,1277.6,1279.01,1276.63,1278.9
2019-01-21T14:00:00,1278.9,1280.88,1278.12,1279.71
2019-01-21T15:00:00,1279.71,1280.39,1279.37,1280.27
2019-01-21T16:00:00,1280.27,1280.68,1279.77,1280.35
2019-01-21T17:00:00,1280.35,1280.39,1279.83,1280.12
2019-01-21T18:00:00,1280.12,1280.14,1280.03,1280.03
2019-01-21T23:00:00,1280.03,1280.44,1279.56,1279.6
2019-01-22T00:00:00,1279.6,1280.2,1279.21,1279.32
2019-01-22T01:00:00,1279.32,1279.78,1278.69,1278.77
2019-01-22T02:00:00,1278.77,1278.84,1277.76,1277.91
2019-01-22T03:00:00,1277.91,1278.81,1277.69,1278.76
2019-01-22T04:00:00,1278.76,1278.82,1277.38,1277.51
2019-01-22T05:00:00,1277.51,1279.74,1277.34,1279.08
2019-01-22T06:00:00,1279.08,1279.45,1278.14,1278.56
2019-01-22T07:00:00,1278.56,1281.43,1278.43,1281.14
2019-01-22T08:00:00,1281.14,1284.43,1280.94,1284.43
2019-01-22T09:00:00,1284.43,1284.75,1283.77,1284.08
2019-01-22T10:00:00,1284.08,1284.62,1283.65,1283.75
2019-01-22T11:00:00,1283.75,1283.9,1282.45,1282.6
2019-01-22T12:00:00,1282.6,1283.49,1282.11,1283.11
2019-01-22T13:00:00,1283.11,1283.27,1281.49,1282.75
2019-01-22T14:00:00,1282.75,1284.22,1281.36,1281.52
2019-01-22T15:00:00,1281.52,1282.27,1279.17,1280.18
2019-01-22T16:00:00,1280.18,1283.15,1280.18,1283.05
2019-01-22T17:00:00,1283.05,1283.69,1282.68,1283.5
2019-01-22T18:00:00,1283.5,1285.1,1283.27,1284.36
2019-01-22T19:00:00,1284.36,1285.33,1283.98,1285.15
2019-01-22T20:00:00,1285.15,1285.24,1283.44,1284.32
2019-01-22T21:00:00,1284.32,1285.38,1284.31,1284.89
2019-01-22T22:00:00,1284.89,1284.89,1284.17,1284.33
2019-01-22T23:00:00,1284.33,1285.04,1284.28,1284.48
2019-01-23T00:00:00,1284.48,1284.52,1283.72,1284.4
2019-01-23T01:00:00,1284.4,1285.59,1282.95,1284.97
2019-01-23T02:00:00,1284.97,1285.24,1284.24,1284.4
2019-01-23T03:00:00,1284.4,1284.75,1283.78,1283.88
2019-01-23T04:00:00,1283.88,1284.1,1283.25,1283.29
2019-01-23T05:00:00,1283.29,1284.37,1283.19,1283.96
2019-01-23T06:00:00,1283.96,1284.55,1283.37,1284.09
2019-01-23T07:00:00,1284.09,1285.14,1283.57,1284.48
2019-01-23T08:00:00,1284.48,1286.32,1284.04,1286.22
2019-01-23T09:00:00,1286.22,1286.43,1284.73,1285
2019-01-23T10:00:00,1285,1285.22,1284.56,1284.89
2019-01-23T11:00:00,1284.89,1285.68,1284.87,1285.34
2019-01-23T12:00:00,1285.34,1285.48,1284.65,1284.92
2019-01-23T13:00:00,1284.92,1285.28,1280.51,1280.73
2019-01-23T14:00:00,1280.73,1281.54,1278.56,1279.74
2019-01-23T15:00:00,1279.74,1283.24,1279.37,1281.99
2019-01-23T16:00:00,1281.99,1285.48,1281.83,1284.97
2019-01-23T17:00:00,1284.97,1285.76,1284.31,1284.6
2019-01-23T18:00:00,1284.6,1284.76,1283.37,1283.47
2019-01-23T19:00:00,1283.47,1284.07,1283.13,1283.43
2019-01-23T20:00:00,1283.43,1283.45,1282.83,1282.99
2019-01-23T21:00:00,1282.99,1283.1,1282.19,1282.54
2019-01-23T22:00:00,1282.54,1282.54,1281.68,1281.87
2019-01-23T23:00:00,1281.87,1283.78,1281.87,1283.7
2019-01-24T00:00:00,1283.7,1284.41,1282.93,1284.37
2019-01-24T01:00:00,1284.37,1284.7,1283.32,1284.38
2019-01-24T02:00:00,1284.38,1284.43,1282.86,1283.31
2019-01-24T03:00:00,1283.31,1283.58,1282.65,1282.81
2019-01-24T04:00:00,1282.81,1283.1,1281.26,1281.58
2019-01-24T05:00:00,1281.58,1282.04,1280.96,1281.63
2019-01-24T06:00:00,1281.63,1282.34,1280.88,1281.23
2019-01-24T07:00:00,1281.23,1281.5,1279.79,1280.07
2019-01-24T08:00:00,1280.07,1280.62,1278.2,1278.86
2019-01-24T09:00:00,1278.86,1279.91,1278.5,1279.65
2019-01-24T10:00:00,1279.65,1280.15,1279.17,1279.62
2019-01-24T11:00:00,1279.62,1280.06,1279.09,1279.61
2019-01-24T12:00:00,1279.61,1279.69,1278.23,1279.06
2019-01-24T13:00:00,1279.06,1281.57,1276.67,1280.46
2019-01-24T14:00:00,1280.46,1283.79,1279.58,1283.44
2019-01-24T15:00:00,1283.44,1283.84,1281.23,1282.16
2019-01-24T16:00:00,1282.16,1283.06,1281.54,1282.03
2019-01-24T17:00:00,1282.03,1282.37,1279.91,1280.18
2019-01-24T18:00:00,1280.18,1281.28,1279.43,1279.8
2019-01-24T19:00:00,1279.8,1280.22,1279.28,1279.84
2019-01-24T20:00:00,1279.84,1280.82,1279.77,1280.8
2019-01-24T21:00:00,1280.8,1281.02,1280.51,1280.95
2019-01-24T22:00:00,1280.95,1280.95,1280.16,1280.16
2019-01-24T23:00:00,1280.16,1281.7,1280.16,1281.3
2019-01-25T00:00:00,1281.3,1281.34,1280.62,1280.77
2019-01-25T01:00:00,1280.77,1282.2,1279.84,1279.88
2019-01-25T02:00:00,1279.88,1282.1,1279.88,1281.61
2019-01-25T03:00:00,1281.61,1282.97,1281.61,1281.71
2019-01-25T04:00:00,1281.71,1282.23,1281.48,1281.88
2019-01-25T05:00:00,1281.88,1282.81,1281.59,1282.2
2019-01-25T06:00:00,1282.2,1283.67,1281.7,1283.51
2019-01-25T07:00:00,1283.51,1284.95,1283.23,1284.5
2019-01-25T08:00:00,1284.5,1285.05,1283.36,1283.64
2019-01-25T09:00:00,1283.64,1284.06,1282.32,1283.23
2019-01-25T10:00:00,1283.23,1284.01,1282.57,1283.75
2019-01-25T11:00:00,1283.75,1284.72,1283.7,1284.47
2019-01-25T12:00:00,1284.47,1285.08,1283.97,1284.09
2019-01-25T13:00:00,1284.09,1289.35,1283.39,1288.51
2019-01-25T14:00:00,1288.51,1294.94,1288.47,1293.54
2019-01-25T15:00:00,1293.54,1299.15,1293.52,1297.4
2019-01-25T16:00:00,1297.4,1300.23,1297.26,1298.86
2019-01-25T17:00:00,1298.86,1298.9,1296.31,1297.53
2019-01-25T18:00:00,1297.53,1298.94,1296.93,1297.12
2019-01-25T19:00:00,1297.12,1299.37,1297.12,1298.42
2019-01-25T20:00:00,1298.42,1299.56,1297.85,1299.49
2019-01-25T21:00:00,1299.49,1303.74,1299.49,1302.9
2019-01-27T22:00:00,1302.9,1302.97,1302.77,1302.77
2019-01-27T23:00:00,1302.77,1302.92,1299.86,1300
2019-01-28T00:00:00,1300,1301.64,1299.37,1301.1
2019-01-28T01:00:00,1301.1,1302.46,1300.83,1301.56
2019-01-28T02:00:00,1301.56,1302.97,1301.34,1302.92
2019-01-28T03:00:00,1302.92,1303.15,1302.13,1302.6
2019-01-28T04:00:00,1302.6,1303.06,1302.24,1303.04
2019-01-28T05:00:00,1303.04,1304.33,1302.19,1302.28
2019-01-28T06:00:00,1302.28,1302.79,1301.02,1301.68
2019-01-28T07:00:00,1301.68,1302.26,1301.08,1301.69
2019-01-28T08:00:00,1301.69,1301.69,1300.22,1300.34
2019-01-28T09:00:00,1300.34,1301.33,1300.23,1300.5
2019-01-28T10:00:00,1300.5,1302.36,1300.4,1301.15
2019-01-28T11:00:00,1301.15,1301.62,1299.47,1299.51
2019-01-28T12:00:00,1299.51,1300.87,1299.35,1300
2019-01-28T13:00:00,1300,1300.46,1298.94,1299.42
2019-01-28T14:00:00,1299.42,1302.21,1297.45,1302.01
2019-01-28T15:00:00,1302.01,1303.74,1301.76,1302.44
2019-01-28T16:00:00,1302.44,1303.44,1301.8,1303.25
2019-01-28T17:00:00,1303.25,1303.77,1302.27,1303.15
2019-01-28T18:00:00,1303.15,1304.1,1302.36,1302.58
2019-01-28T19:00:00,1302.58,1303.24,1302.04,1302.47
2019-01-28T20:00:00,1302.47,1303.88,1302.31,1303.81
2019-01-28T21:00:00,1303.81,1304.06,1302.47,1302.47
2019-01-28T23:00:00,1302.47,1303.9,1302.47,1303.78
2019-01-29T00:00:00,1303.78,1304.45,1302.98,1304.3
2019-01-29T01:00:00,1304.3,1304.36,1302.62,1303.09
2019-01-29T02:00:00,1303.09,1304.45,1302.92,1304.16
2019-01-29T03:00:00,1304.16,1304.28,1303.08,1303.65
2019-01-29T04:00:00,1303.65,1304.14,1303.58,1303.66
2019-01-29T05:00:00,1303.66,1304.12,1302.84,1304
2019-01-29T06:00:00,1304,1306.34,1303.88,1304.94
2019-01-29T07:00:00,1304.94,1307.53,1304.66,1307.47
2019-01-29T08:00:00,1307.47,1309.17,1306.92,1308.36
2019-01-29T09:00:00,1308.36,1308.65,1306.74,1308.19
2019-01-29T10:00:00,1308.19,1308.94,1307.52,1307.65
2019-01-29T11:00:00,1307.65,1308.29,1306.72,1307.55
2019-01-29T12:00:00,1307.55,1310.01,1306.77,1308.6
2019-01-29T13:00:00,1308.6,1311.35,1307.82,1308.15
2019-01-29T14:00:00,1308.15,1309.33,1306.08,1307.34
2019-01-29T15:00:00,1307.34,1311.63,1307.34,1310.77
2019-01-29T16:00:00,1310.77,1310.9,1309.01,1309.17
2019-01-29T17:00:00,1309.17,1309.82,1308.53,1309.74
2019-01-29T18:00:00,1309.74,1310.65,1309.03,1310.34
2019-01-29T19:00:00,1310.34,1311.85,1310.33,1310.89
2019-01-29T20:00:00,1310.89,1311.59,1310.65,1311.21
2019-01-29T21:00:00,1311.21,1311.86,1311.07,1311.24
2019-01-29T22:00:00,1311.24,1311.91,1310.4,1311.91
2019-01-29T23:00:00,1311.91,1311.91,1310.62,1310.66
2019-01-30T00:00:00,1310.66,1311.61,1310.45,1311.17
2019-01-30T01:00:00,1311.17,1313.85,1310.48,1313.7
2019-01-30T02:00:00,1313.7,1314.06,1313.04,1313.59
2019-01-30T03:00:00,1313.59,1313.86,1312.54,1313.1
2019-01-30T04:00:00,1313.1,1314.54,1312.95,1313.7
2019-01-30T05:00:00,1313.7,1315.24,1313.47,1315.06
2019-01-30T06:00:00,1315.06,1315.39,1314.25,1314.36
2019-01-30T07:00:00,1314.36,1315.15,1313.42,1314.53
2019-01-30T08:00:00,1314.53,1315.83,1313.12,1313.77
2019-01-30T09:00:00,1313.77,1314.22,1312.83,1313.66
2019-01-30T10:00:00,1313.66,1314.24,1312.73,1312.79
2019-01-30T11:00:00,1312.79,1313.94,1312.62,1313.24
2019-01-30T12:00:00,1313.24,1314.03,1311.95,1312.02
2019-01-30T13:00:00,1312.02,1312.15,1310.25,1311.19
2019-01-30T14:00:00,1311.19,1311.39,1309.34,1310.62
2019-01-30T15:00:00,1310.62,1312.23,1310.01,1312.08
2019-01-30T16:00:00,1312.08,1312.09,1310.94,1311.38
2019-01-30T17:00:00,1311.38,1311.48,1310.39,1311.02
2019-01-30T18:00:00,1311.02,1311.68,1308.92,1310.28
2019-01-30T19:00:00,1310.28,1323.27,1309.88,1319.8
2019-01-30T20:00:00,1319.8,1321,1317.18,1318.86
2019-01-30T21:00:00,1318.86,1319.81,1318.49,1319.52
2019-01-30T22:00:00,1319.52,1319.52,1319.28,1319.28
2019-01-30T23:00:00,1319.28,1320.64,1319.06,1319.18
2019-01-31T00:00:00,1319.18,1320.68,1317.93,1317.97
2019-01-31T01:00:00,1317.97,1319.43,1317.35,1318.12
2019-01-31T02:00:00,1318.12,1318.77,1317.79,1318.62
2019-01-31T03:00:00,1318.62,1319.74,1318.61,1319.15
2019-01-31T04:00:00,1319.15,1319.96,1319.01,1319.52
2019-01-31T05:00:00,1319.52,1321,1319.38,1319.81
2019-01-31T06:00:00,1319.81,1320.02,1318.48,1319.3
2019-01-31T07:00:00,1319.3,1321.77,1319.14,1320.36
2019-01-31T08:00:00,1320.36,1321.95,1319.87,1320.49
2019-01-31T09:00:00,1320.49,1321.33,1319.92,1320.64
2019-01-31T10:00:00,1320.64,1322.57,1320.52,1322.37
2019-01-31T11:00:00,1322.37,1323.61,1322.15,1323.26
2019-01-31T12:00:00,1323.26,1324.6,1322.63,1323
2019-01-31T13:00:00,1323,1326.15,1322.67,1325.23
2019-01-31T14:00:00,1325.23,1325.27,1322.71,1323.01
2019-01-31T15:00:00,1323.01,1324.52,1321.93,1322.09
2019-01-31T16:00:00,1322.09,1322.8,1320.05,1321.33
2019-01-31T17:00:00,1321.33,1321.96,1319.74,1321.88
2019-01-31T18:00:00,1321.88,1322.28,1319.14,1319.5
2019-01-31T19:00:00,1319.5,1320.86,1318.63,1320.84
2019-01-31T20:00:00,1320.84,1321.44,1319.09,1319.94
2019-01-31T21:00:00,1319.94,1321.26,1319.79,1321.23
2019-01-31T23:00:00,1321.23,1321.24,1320.04,1320.97
2019-02-01T00:00:00,1320.97,1321.43,1320.23,1321.34
2019-02-01T01:00:00,1321.34,1321.78,1318.12,1318.22
2019-02-01T02:00:00,1318.22,1318.5,1317.43,1317.83
2019-02-01T03:00:00,1317.83,1318.87,1317.66,1318.46
2019-02-01T04:00:00,1318.46,1319.03,1318.2,1318.28
2019-02-01T05:00:00,1318.28,1318.36,1317.34,1317.79
2019-02-01T06:00:00,1317.79,1318.59,1317.38,1317.7
2019-02-01T07:00:00,1317.7,1318.33,1316.53,1318.09
2019-02-01T08:00:00,1318.09,1319.08,1317.72,1318.56
2019-02-01T09:00:00,1318.56,1319.74,1318.47,1319.29
2019-02-01T10:00:00,1319.29,1321.37,1319.08,1321.31
2019-02-01T11:00:00,1321.31,1321.95,1320.64,1321.36
2019-02-01T12:00:00,1321.36,1321.78,1320.39,1321.01
2019-02-01T13:00:00,1321.01,1323.47,1316.96,1319.86
2019-02-01T14:00:00,1319.86,1323.25,1319.12,1321.52
2019-02-01T15:00:00,1321.52,1321.52,1316.01,1318.16
2019-02-01T16:00:00,1318.16,1318.49,1316.1,1316.63
2019-02-01T17:00:00,1316.63,1318.05,1316.29,1317.54
2019-02-01T18:00:00,1317.54,1318.08,1316.61,1317.71
2019-02-01T19:00:00,1317.71,1317.89,1317.03,1317.47
2019-02-01T20:00:00,1317.47,1319.31,1317.4,1317.71
2019-02-01T21:00:00,1317.71,1318.03,1317.58,1317.76
2019-02-03T22:00:00,1317.76,1317.76,1317.1,1317.7
2019-02-03T23:00:00,1317.7,1318.89,1316.44,1317.06
2019-02-04T00:00:00,1317.06,1317.44,1315.33,1315.57
2019-02-04T01:00:00,1315.57,1315.77,1314.68,1314.95
2019-02-04T02:00:00,1314.95,1315.5,1314.7,1315.17
2019-02-04T03:00:00,1315.17,1315.21,1313.29,1313.89
2019-02-04T04:00:00,1313.89,1314.02,1312.2,1312.51
2019-02-04T05:00:00,1312.51,1313.23,1312.39,1312.67
2019-02-04T06:00:00,1312.67,1312.91,1311.77,1312.76
2019-02-04T07:00:00,1312.76,1313.54,1312.21,1313.54
2019-02-04T08:00:00,1313.54,1313.57,1310.83,1311.91
2019-02-04T09:00:00,1311.91,1312.03,1310.35,1310.98
2019-02-04T10:00:00,1310.98,1311.61,1310.59,1310.6
2019-02-04T11:00:00,1310.6,1311.27,1310.3,1310.74
2019-02-04T12:00:00,1310.74,1311.14,1309.7,1311.06
2019-02-04T13:00:00,1311.06,1312.37,1310.6,1311.75
2019-02-04T14:00:00,1311.75,1313.02,1308.54,1310.58
2019-02-04T15:00:00,1310.58,1314.53,1310.55,1313.78
2019-02-04T16:00:00,1313.78,1314.9,1312.99,1314.7
2019-02-04T17:00:00,1314.7,1315.1,1313.42,1314.3
2019-02-04T18:00:00,1314.3,1315.17,1313.01,1313.58
2019-02-04T19:00:00,1313.58,1314.21,1313.32,1313.45
2019-02-04T20:00:00,1313.45,1313.62,1311.88,1311.92
2019-02-04T21:00:00,1311.92,1312.36,1311.49,1311.97
2019-02-04T22:00:00,1311.97,1311.97,1310.97,1310.97
2019-02-04T23:00:00,1310.97,1312.27,1310.97,1311.67
2019-02-05T00:00:00,1311.67,1312.34,1311.17,1312.16
2019-02-05T01:00:00,1312.16,1313.16,1312.13,1312.74
2019-02-05T02:00:00,1312.74,1314.48,1312.45,1314.44
2019-02-05T03:00:00,1314.44,1314.68,1313.92,1314.65
2019-02-05T04:00:00,1314.65,1314.81,1314.26,1314.45
2019-02-05T05:00:00,1314.45,1315.24,1314.4,1315.11
2019-02-05T06:00:00,1315.11,1315.11,1313.59,1314.01
2019-02-05T07:00:00,1314.01,1314.26,1312.65,1312.9
2019-02-05T08:00:00,1312.9,1313.66,1311.99,1312.22
2019-02-05T09:00:00,1312.22,1312.62,1310.63,1311.33
2019-02-05T10:00:00,1311.33,1314.18,1310.72,1313.59
2019-02-05T11:00:00,1313.59,1314.52,1313.01,1314.47
2019-02-05T12:00:00,1314.47,1314.61,1312.88,1313.55
2019-02-05T13:00:00,1313.55,1316.77,1312.84,1314.48
2019-02-05T14:00:00,1314.48,1315.55,1313.94,1313.98
